hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,practrial.rt,practrial.duration,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0003,20.3167,space,20.2868,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,20.3171,33.456,space,13.1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,33.4771,33.9561,33.9565,38.9454,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,38.9462,39.4455,39.446,41.1644,j,0,1,1,2,1,__,1,j,w49.png,1.653,,,,,,,,,,,,,,,,,,,,,,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,41.165,41.6646,41.6652,46.6534,,0,2,2,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,46.6539,47.1538,47.1543,51.425,j,0,3,3,1,1,__,0,f,w92.png,4.2108,,,,,,,,,,,,,,,,,,,,,,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,,,,,,,,,,,,,,,,,51.4253,57.0149,space,5.5764,,,,,,,,,,,,,,,,,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,57.0239,57.5152,,,,,,,,,,0,f,w79.png,,,,,,,,57.516,59.4009,f,1,1.8587,,0,0,0,68,1,filler_假詞,,,熱條,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,59.4014,59.9011,,,,,,,,,,0,f,w68.png,,,,,,,,59.9015,61.8533,j,0,1.9155,,0,1,1,57,1,filler_假詞,,,變縱,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,61.8538,62.3539,,,,,,,,,tshut-khì,1,j,w6.png,,,,,,,,62.3543,64.0057,j,1,1.6088,,0,2,2,5,1,實驗材料,懸,懸,出去,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,64.0062,64.5063,,,,,,,,,,0,f,w51.png,,,,,,,,64.5067,67.2263,f,1,2.6792,,0,3,3,40,1,filler_假詞,,,線瓜,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,67.2267,67.7265,,,,,,,,,,0,f,w82.png,,,,,,,,67.7269,68.7275,j,0,0.9602,,0,4,4,71,1,filler_假詞,,,食轉,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,68.7279,69.228,,,,,,,,,huâinn-ti̍t/huînn-ti̍t,1,j,w48.png,,,,,,,,69.2283,70.7129,j,1,1.4385,,0,5,5,39,1,filler_純台語詞,,,橫直,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,70.7134,71.2136,,,,,,,,,,0,f,w64.png,,,,,,,,71.2141,72.9487,j,0,1.6973,,0,6,6,53,1,filler_假詞,,,莖白,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,72.9492,73.4492,,,,,,,,,,0,f,w90.png,,,,,,,,73.4497,75.4762,j,0,1.9938,,0,7,7,79,1,filler_假詞,,,失務,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,75.4766,75.9761,,,,,,,,,,0,f,w58.png,,,,,,,,75.9765,77.2869,f,1,1.2658,,0,8,8,47,1,filler_假詞,,,輕牛,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,77.2874,77.7929,,,,,,,,,,0,f,w53.png,,,,,,,,77.7931,79.1389,j,0,1.3104,,0,9,9,42,1,filler_假詞,,,水空,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,79.1394,79.6394,,,,,,,,,,0,f,w77.png,,,,,,,,79.6398,82.0921,f,1,2.4068,,0,10,10,66,1,filler_假詞,,,土悲,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,82.0928,82.5926,,,,,,,,,kiù-miā,1,j,w26.png,,,,,,,,82.5931,84.1275,j,1,1.4864,,0,11,11,21,1,實驗材料,懸,低,救命,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,84.1278,84.6281,,,,,,,,,hôo-sîn,1,j,w47.png,,,,,,,,84.6285,85.4625,j,1,0.7996,,0,12,12,38,1,filler_純台語詞,,,胡蠅,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,85.4627,85.9629,,,,,,,,,,0,f,w80.png,,,,,,,,85.9632,87.5313,j,0,1.5431,,0,13,13,69,1,filler_假詞,,,煮配,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,87.5318,88.0319,,,,,,,,,,0,f,w71.png,,,,,,,,88.0323,89.9673,j,0,1.8993,,0,14,14,60,1,filler_假詞,,,力巧,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,89.9678,90.4678,,,,,,,,,,0,f,w74.png,,,,,,,,90.4682,92.5535,f,1,2.0638,,0,15,15,63,1,filler_假詞,,,動夜,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,92.554,93.054,,,,,,,,,,0,f,w61.png,,,,,,,,93.0545,95.3402,f,1,2.2381,,0,16,16,50,1,filler_假詞,,,呆膽,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,95.3406,95.8413,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,,,95.8417,98.1265,j,1,2.2479,,0,17,17,12,1,實驗材料,低,低,融券,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,98.1271,98.6267,,,,,,,,,king-siau,1,j,w12.png,,,,,,,,98.6273,99.5945,j,1,0.9247,,0,18,18,9,1,實驗材料,低,低,經銷,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,99.595,100.095,,,,,,,,,,0,f,w60.png,,,,,,,,100.0955,102.3643,f,1,2.2202,,0,19,19,49,1,filler_假詞,,,豬力,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,102.3647,102.8647,,,,,,,,,hām-bîn,1,j,w44.png,,,,,,,,102.8652,104.233,j,1,1.3213,,0,20,20,35,1,filler_純台語詞,,,陷眠,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,104.2334,104.7335,,,,,,,,,,0,f,w87.png,,,,,,,,104.734,107.1195,j,0,2.3434,,0,21,21,76,1,filler_假詞,,,大無,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,107.1201,107.6203,,,,,,,,,su-uî,1,j,w32.png,,,,,,,,107.6208,108.371,j,1,0.7079,,0,22,22,25,1,實驗材料,低,懸,思維,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,108.3713,108.8714,,,,,,,,,í-king,1,j,w1.png,,,,,,,,108.8717,109.5888,j,1,0.6702,,0,23,23,0,1,實驗材料,懸,懸,已經,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,109.5891,110.0893,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,,,110.0898,110.8069,j,1,0.6705,,0,24,24,26,1,實驗材料,低,懸,依據,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,110.8074,111.3078,,,,,,,,,ha̍k-huē,1,j,w36.png,,,,,,,,111.3084,112.0748,j,1,0.7225,,0,25,25,29,1,實驗材料,低,懸,學會,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,112.0753,112.5755,,,,,,,,,,0,f,w66.png,,,,,,,,112.5758,115.6288,j,0,3.0151,,0,26,26,55,1,filler_假詞,,,冒張,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,115.6294,116.1294,,,,,,,,,,0,f,w65.png,,,,,,,,116.1299,120.4007,j,0,4.2286,,0,27,27,54,1,filler_假詞,,,分然,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,120.4011,120.9011,,,,,,,,,,0,f,w78.png,,,,,,,,120.9018,124.3722,f,1,3.4435,,0,28,28,67,1,filler_假詞,,,假闊,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,124.3727,124.872,,,,,,,,,,0,f,w88.png,,,,,,,,124.8724,125.6731,j,0,0.7689,,0,29,29,77,1,filler_假詞,,,了物,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,125.6736,126.1737,,,,,,,,,tshit-thô,1,j,w41.png,,,,,,,,126.1743,126.9578,j,1,0.739,,0,30,30,32,1,filler_純台語詞,,,𨑨迌,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,126.9581,127.4583,,,,,,,,,,0,f,w76.png,,,,,,,,127.4587,129.4438,j,0,1.9393,,0,31,31,65,1,filler_假詞,,,製般,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,129.4442,129.9444,,,,,,,,,,0,f,w86.png,,,,,,,,129.9447,133.4148,j,0,3.4327,,0,32,32,75,1,filler_假詞,,,涼層,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,133.4153,133.9154,,,,,,,,,kuè--lâi,1,j,w8.png,,,,,,,,133.9158,135,j,1,1.0423,,0,33,33,7,1,實驗材料,懸,懸,過來,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,135.0004,135.5005,,,,,,,,,būn-tê/būn-tuê,1,j,w3.png,,,,,,,,135.501,136.4849,j,1,0.9374,,0,34,34,2,1,實驗材料,懸,懸,問題,,
,,,,,580813,女,50,B1,2026-05-01_06h50.43.664,ldt,2025.1.1,Win32,59.88023952,IwZnRzaARguyNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeAFYflSWH4e5uYn7Yl9lgLHutKBqZoWI3L8b-cdAO_GX-Whq5zOlEz4hEmpA_aem_7bXzr64Jel_WwBOnRhaTxA,,,,,,136.4853,136.9854,,,,,,,,,siu-thiann,1,j,w21.png,,,,,,,,136.9859,137.6028,j,1,0.5811,,0,35,35,16,1,實驗材料,懸,低,收聽,,
